Datetime,Load,CR,WR,NER,ER,NR
11/4/2023 3:00,6004.32441,2822.032473,1200.864882,900.6486615,600.432441,480.3459528
11/4/2023 4:00,5892.754502,2769.594616,1178.5509,883.9131754,589.2754502,471.4203602
11/4/2023 5:00,5830.891985,2740.519233,1166.178397,874.6337977,583.0891985,466.4713588
11/4/2023 6:00,5843.871418,2746.619567,1168.774284,876.5807127,584.3871418,467.5097135
11/4/2023 7:00,5984.640545,2812.781056,1196.928109,897.6960817,598.4640545,478.7712436
11/4/2023 8:00,6141.643696,2886.572537,1228.328739,921.2465544,614.1643696,491.3314957
11/4/2023 9:00,6517.312724,3063.13698,1303.462545,977.5969086,651.7312724,521.3850179
11/4/2023 10:00,6792.932647,3192.678344,1358.586529,1018.939897,679.2932647,543.4346118
11/4/2023 11:00,6985.092428,3282.993441,1397.018486,1047.763864,698.5092428,558.8073942
11/4/2023 12:00,7025.996048,3302.218143,1405.19921,1053.899407,702.5996048,562.0796839
11/4/2023 13:00,6936.804181,3260.297965,1387.360836,1040.520627,693.6804181,554.9443345
11/4/2023 14:00,6890.911814,3238.728552,1378.182363,1033.636772,689.0911814,551.2729451
11/4/2023 15:00,6805.102154,3198.398013,1361.020431,1020.765323,680.5102154,544.4081723
11/4/2023 16:00,6753.439181,3174.116415,1350.687836,1013.015877,675.3439181,540.2751345
11/4/2023 17:00,6694.562536,3146.444392,1338.912507,1004.18438,669.4562536,535.5650029
11/4/2023 18:00,6614.276262,3108.709843,1322.855252,992.1414394,661.4276262,529.142101
11/4/2023 19:00,6618.702416,3110.790135,1323.740483,992.8053624,661.8702416,529.4961933
11/4/2023 20:00,6590.557091,3097.561833,1318.111418,988.5835636,659.0557091,527.2445673
11/4/2023 21:00,6784.760023,3188.837211,1356.952005,1017.714004,678.4760023,542.7808019
11/4/2023 22:00,6765.491567,3179.781037,1353.098313,1014.823735,676.5491567,541.2393254
11/4/2023 23:00,6594.58579,3099.455321,1318.917158,989.1878685,659.458579,527.5668632
11/5/2023 0:00,6285.744539,2954.299934,1257.148908,942.8616809,628.5744539,502.8595632
11/5/2023 1:00,6172.812151,2901.221711,1234.56243,925.9218227,617.2812151,493.8249721
11/5/2023 2:00,5971.475734,2806.593595,1194.295147,895.7213601,597.1475734,477.7180587
11/5/2023 3:00,5882.038266,2764.557985,1176.407653,882.30574,588.2038266,470.5630613
11/5/2023 4:00,5782.012655,2717.545948,1156.402531,867.3018982,578.2012655,462.5610124
11/5/2023 5:00,5708.59593,2683.040087,1141.719186,856.2893895,570.859593,456.6876744
11/5/2023 6:00,5728.959622,2692.611022,1145.791924,859.3439433,572.8959622,458.3167698
11/5/2023 7:00,5842.550268,2745.998626,1168.510054,876.3825402,584.2550268,467.4040214
11/5/2023 8:00,5912.871739,2779.049717,1182.574348,886.9307608,591.2871739,473.0297391
11/5/2023 9:00,6140.240297,2885.912939,1228.048059,921.0360445,614.0240297,491.2192237
11/5/2023 10:00,6343.460475,2981.426423,1268.692095,951.5190713,634.3460475,507.476838
11/5/2023 11:00,6516.93203,3062.958054,1303.386406,977.5398044,651.693203,521.3545624
11/5/2023 12:00,6530.076286,3069.135855,1306.015257,979.511443,653.0076286,522.4061029
11/5/2023 13:00,6457.295357,3034.928818,1291.459071,968.5943036,645.7295357,516.5836286
11/5/2023 14:00,6528.559233,3068.42284,1305.711847,979.283885,652.8559233,522.2847387
11/5/2023 15:00,6608.955973,3106.209307,1321.791195,991.343396,660.8955973,528.7164779
11/5/2023 16:00,6584.815879,3094.863463,1316.963176,987.7223819,658.4815879,526.7852703
11/5/2023 17:00,6545.661888,3076.461087,1309.132378,981.8492832,654.5661888,523.652951
11/5/2023 18:00,6516.111896,3062.572591,1303.222379,977.4167844,651.6111896,521.2889517
11/5/2023 19:00,6565.027918,3085.563121,1313.005584,984.7541877,656.5027918,525.2022334
11/5/2023 20:00,6525.248075,3066.866595,1305.049615,978.7872113,652.5248075,522.019846
11/5/2023 21:00,6758.775778,3176.624616,1351.755156,1013.816367,675.8775778,540.7020623
11/5/2023 22:00,6732.130748,3164.101452,1346.42615,1009.819612,673.2130748,538.5704599
11/5/2023 23:00,6524.03778,3066.297757,1304.807556,978.605667,652.403778,521.9230224
11/6/2023 0:00,6392.774941,3004.604222,1278.554988,958.9162411,639.2774941,511.4219953
11/6/2023 1:00,6018.613282,2828.748243,1203.722656,902.7919924,601.8613282,481.4890626
11/6/2023 2:00,5812.689352,2731.963995,1162.53787,871.9034028,581.2689352,465.0151481
11/6/2023 3:00,5753.445445,2704.119359,1150.689089,863.0168168,575.3445445,460.2756356
11/6/2023 4:00,5681.978791,2670.530032,1136.395758,852.2968186,568.1978791,454.5583033
11/6/2023 5:00,5628.869241,2645.568543,1125.773848,844.3303861,562.8869241,450.3095393
11/6/2023 6:00,5756.816897,2705.703942,1151.363379,863.5225346,575.6816897,460.5453518
11/6/2023 7:00,6149.640003,2890.330802,1229.928001,922.4460005,614.9640003,491.9712003
11/6/2023 8:00,6561.108203,3083.720855,1312.221641,984.1662304,656.1108203,524.8886562
11/6/2023 9:00,7087.046621,3330.911912,1417.409324,1063.056993,708.7046621,566.9637297
11/6/2023 10:00,7381.63439,3469.368163,1476.326878,1107.245158,738.163439,590.5307512
11/6/2023 11:00,7515.690629,3532.374596,1503.138126,1127.353594,751.5690629,601.2552503
11/6/2023 12:00,7512.947638,3531.08539,1502.589528,1126.942146,751.2947638,601.035811
11/6/2023 13:00,7495.071108,3522.683421,1499.014222,1124.260666,749.5071108,599.6056887
11/6/2023 14:00,7554.130352,3550.441266,1510.82607,1133.119553,755.4130352,604.3304282
11/6/2023 15:00,7577.873243,3561.600424,1515.574649,1136.680986,757.7873243,606.2298594
11/6/2023 16:00,7474.283267,3512.913135,1494.856653,1121.14249,747.4283267,597.9426613
11/6/2023 17:00,7336.387012,3448.101896,1467.277402,1100.458052,733.6387012,586.9109609
11/6/2023 18:00,7318.153932,3439.532348,1463.630786,1097.72309,731.8153932,585.4523145
11/6/2023 19:00,7196.957758,3382.570146,1439.391552,1079.543664,719.6957758,575.7566206
11/6/2023 20:00,7205.306201,3386.493915,1441.06124,1080.79593,720.5306201,576.4244961
11/6/2023 21:00,7130.744263,3351.449803,1426.148853,1069.611639,713.0744263,570.459541
11/6/2023 22:00,6997.74225,3288.938857,1399.54845,1049.661337,699.774225,559.81938
11/6/2023 23:00,6701.694501,3149.796415,1340.3389,1005.254175,670.1694501,536.1355601
11/7/2023 0:00,6309.296149,2965.36919,1261.85923,946.3944224,630.9296149,504.7436919
11/7/2023 1:00,6099.076315,2866.565868,1219.815263,914.8614473,609.9076315,487.9261052
11/7/2023 2:00,5896.229897,2771.228052,1179.245979,884.4344846,589.6229897,471.6983918
11/7/2023 3:00,5814.095205,2732.624746,1162.819041,872.1142807,581.4095205,465.1276164
11/7/2023 4:00,5730.319998,2693.250399,1146.064,859.5479997,573.0319998,458.4255999
11/7/2023 5:00,5708.102508,2682.808179,1141.620502,856.2153762,570.8102508,456.6482006
11/7/2023 6:00,5797.825694,2724.978076,1159.565139,869.6738541,579.7825694,463.8260555
11/7/2023 7:00,6149.100052,2890.077024,1229.82001,922.3650078,614.9100052,491.9280041
11/7/2023 8:00,6515.132313,3062.112187,1303.026463,977.269847,651.5132313,521.2105851
11/7/2023 9:00,6998.492003,3289.291242,1399.698401,1049.7738,699.8492003,559.8793603
11/7/2023 10:00,7265.551661,3414.809281,1453.110332,1089.832749,726.5551661,581.2441329
11/7/2023 11:00,7432.211917,3493.139601,1486.442383,1114.831788,743.2211917,594.5769533
11/7/2023 12:00,7447.802885,3500.467356,1489.560577,1117.170433,744.7802885,595.8242308
11/7/2023 13:00,7389.91221,3473.258739,1477.982442,1108.486831,738.991221,591.1929768
11/7/2023 14:00,7415.979543,3485.510385,1483.195909,1112.396931,741.5979543,593.2783635
11/7/2023 15:00,7435.771096,3494.812415,1487.154219,1115.365664,743.5771096,594.8616877
11/7/2023 16:00,7463.719308,3507.948075,1492.743862,1119.557896,746.3719308,597.0975447
11/7/2023 17:00,7447.658526,3500.399507,1489.531705,1117.148779,744.7658526,595.8126821
11/7/2023 18:00,7322.194935,3441.431619,1464.438987,1098.32924,732.2194935,585.7755948
11/7/2023 19:00,7133.380912,3352.689029,1426.676182,1070.007137,713.3380912,570.670473
11/7/2023 20:00,7149.899646,3360.452834,1429.979929,1072.484947,714.9899646,571.9919717
11/7/2023 21:00,6997.519523,3288.834176,1399.503905,1049.627928,699.7519523,559.8015618
11/7/2023 22:00,6859.966861,3224.184425,1371.993372,1028.995029,685.9966861,548.7973489
11/7/2023 23:00,6585.44942,3095.161227,1317.089884,987.817413,658.544942,526.8359536
11/8/2023 0:00,6423.19989,3018.903949,1284.639978,963.4799836,642.319989,513.8559912
11/8/2023 1:00,6032.973628,2835.497605,1206.594726,904.9460442,603.2973628,482.6378902
11/8/2023 2:00,5823.611555,2737.097431,1164.722311,873.5417332,582.3611555,465.8889244
11/8/2023 3:00,5749.097764,2702.075949,1149.819553,862.3646645,574.9097764,459.9278211
11/8/2023 4:00,5665.946375,2662.994796,1133.189275,849.8919563,566.5946375,453.27571
11/8/2023 5:00,5626.28316,2644.353085,1125.256632,843.9424741,562.628316,450.1026528
11/8/2023 6:00,5752.429065,2703.64166,1150.485813,862.8643597,575.2429065,460.1943252
11/8/2023 7:00,6103.183649,2868.496315,1220.63673,915.4775473,610.3183649,488.2546919
11/8/2023 8:00,6486.235453,3048.530663,1297.247091,972.935318,648.6235453,518.8988363
11/8/2023 9:00,6906.707097,3246.152336,1381.341419,1036.006065,690.6707097,552.5365678
11/8/2023 10:00,7129.51469,3350.871904,1425.902938,1069.427203,712.951469,570.3611752
11/8/2023 11:00,7273.890461,3418.728517,1454.778092,1091.083569,727.3890461,581.9112369
11/8/2023 12:00,7348.590029,3453.837313,1469.718006,1102.288504,734.8590029,587.8872023
11/8/2023 13:00,7276.827185,3420.108777,1455.365437,1091.524078,727.6827185,582.1461748
11/8/2023 14:00,7322.908416,3441.766955,1464.581683,1098.436262,732.2908416,585.8326733
11/8/2023 15:00,7391.192433,3473.860443,1478.238487,1108.678865,739.1192433,591.2953946
11/8/2023 16:00,7348.401584,3453.748744,1469.680317,1102.260238,734.8401584,587.8721267
11/8/2023 17:00,7355.670606,3457.165185,1471.134121,1103.350591,735.5670606,588.4536485
11/8/2023 18:00,7308.991243,3435.225884,1461.798249,1096.348686,730.8991243,584.7192994
11/8/2023 19:00,7186.372754,3377.595195,1437.274551,1077.955913,718.6372754,574.9098204
11/8/2023 20:00,7183.80489,3376.388298,1436.760978,1077.570734,718.380489,574.7043912
11/8/2023 21:00,7131.268355,3351.696127,1426.253671,1069.690253,713.1268355,570.5014684
11/8/2023 22:00,6995.199599,3287.743812,1399.03992,1049.27994,699.5199599,559.6159679
11/8/2023 23:00,6693.267024,3145.835501,1338.653405,1003.990054,669.3267024,535.4613619
11/9/2023 0:00,6360.259515,2989.321972,1272.051903,954.0389273,636.0259515,508.8207612
11/9/2023 1:00,6145.758861,2888.506664,1229.151772,921.8638291,614.5758861,491.6607088
11/9/2023 2:00,5937.494215,2790.622281,1187.498843,890.6241323,593.7494215,474.9995372
11/9/2023 3:00,5834.144302,2742.047822,1166.82886,875.1216453,583.4144302,466.7315441
11/9/2023 4:00,5724.352448,2690.445651,1144.87049,858.6528673,572.4352448,457.9481959
11/9/2023 5:00,5705.915416,2681.780245,1141.183083,855.8873124,570.5915416,456.4732333
11/9/2023 6:00,5834.585607,2742.255235,1166.917121,875.187841,583.4585607,466.7668485
11/9/2023 7:00,6180.294316,2904.738328,1236.058863,927.0441473,618.0294316,494.4235452
11/9/2023 8:00,6542.382748,3074.919891,1308.47655,981.3574122,654.2382748,523.3906198
11/9/2023 9:00,7021.478455,3300.094874,1404.295691,1053.221768,702.1478455,561.7182764
11/9/2023 10:00,7260.445827,3412.409539,1452.089165,1089.066874,726.0445827,580.8356661
11/9/2023 11:00,7404.853434,3480.281114,1480.970687,1110.728015,740.4853434,592.3882747
11/9/2023 12:00,7424.131465,3489.341789,1484.826293,1113.61972,742.4131465,593.9305172
11/9/2023 13:00,7331.398963,3445.757512,1466.279793,1099.709844,733.1398963,586.511917
11/9/2023 14:00,7379.792488,3468.502469,1475.958498,1106.968873,737.9792488,590.383399
11/9/2023 15:00,7397.290623,3476.726593,1479.458125,1109.593593,739.7290623,591.7832498
11/9/2023 16:00,7294.275621,3428.309542,1458.855124,1094.141343,729.4275621,583.5420497
11/9/2023 17:00,7228.618719,3397.450798,1445.723744,1084.292808,722.8618719,578.2894975
11/9/2023 18:00,7234.837423,3400.373589,1446.967485,1085.225613,723.4837423,578.7869938
11/9/2023 19:00,7126.744503,3349.569917,1425.348901,1069.011676,712.6744503,570.1395603
11/9/2023 20:00,7119.712692,3346.264965,1423.942538,1067.956904,711.9712692,569.5770154
11/9/2023 21:00,7057.287721,3316.925229,1411.457544,1058.593158,705.7287721,564.5830177
11/9/2023 22:00,6932.822535,3258.426592,1386.564507,1039.92338,693.2822535,554.6258028
11/9/2023 23:00,6627.047448,3114.712301,1325.40949,994.0571172,662.7047448,530.1637958
11/10/2023 0:00,6321.818352,2971.254625,1264.36367,948.2727528,632.1818352,505.7454681
11/10/2023 1:00,6093.324646,2863.862584,1218.664929,913.9986969,609.3324646,487.4659717
11/10/2023 2:00,5891.089312,2768.811977,1178.217862,883.6633968,589.1089312,471.287145
11/10/2023 3:00,5811.212516,2731.269883,1162.242503,871.6818775,581.1212516,464.8970013
11/10/2023 4:00,5714.756702,2685.93565,1142.95134,857.2135053,571.4756702,457.1805362
11/10/2023 5:00,5680.063128,2669.62967,1136.012626,852.0094692,568.0063128,454.4050502
11/10/2023 6:00,5783.938716,2718.451196,1156.787743,867.5908074,578.3938716,462.7150973
11/10/2023 7:00,6123.658908,2878.119687,1224.731782,918.5488362,612.3658908,489.8927126
11/10/2023 8:00,6493.188679,3051.798679,1298.637736,973.9783019,649.3188679,519.4550943
11/10/2023 9:00,6937.936938,3260.830361,1387.587388,1040.690541,693.7936938,555.0349551
11/10/2023 10:00,7174.473738,3372.002657,1434.894748,1076.171061,717.4473738,573.957899
11/10/2023 11:00,7341.088784,3450.311729,1468.217757,1101.163318,734.1088784,587.2871027
11/10/2023 12:00,7446.462885,3499.837556,1489.292577,1116.969433,744.6462885,595.7170308
11/10/2023 13:00,7372.131713,3464.901905,1474.426343,1105.819757,737.2131713,589.770537
11/10/2023 14:00,7391.388283,3473.952493,1478.277657,1108.708242,739.1388283,591.3110626
11/10/2023 15:00,7360.292848,3459.337638,1472.05857,1104.043927,736.0292848,588.8234278
11/10/2023 16:00,7289.685882,3426.152364,1457.937176,1093.452882,728.9685882,583.1748705
11/10/2023 17:00,7264.475567,3414.303516,1452.895113,1089.671335,726.4475567,581.1580454
11/10/2023 18:00,7173.784108,3371.678531,1434.756822,1076.067616,717.3784108,573.9027287
11/10/2023 19:00,7045.062517,3311.179383,1409.012503,1056.759378,704.5062517,563.6050013
11/10/2023 20:00,7038.267898,3307.985912,1407.65358,1055.740185,703.8267898,563.0614319
11/10/2023 21:00,6956.647267,3269.624216,1391.329453,1043.49709,695.6647267,556.5317814
11/10/2023 22:00,6834.847399,3212.378277,1366.96948,1025.22711,683.4847399,546.7877919
11/10/2023 23:00,6568.541556,3087.214531,1313.708311,985.2812335,656.8541556,525.4833245
11/11/2023 0:00,6320.81577,2970.783412,1264.163154,948.1223654,632.081577,505.6652616
11/11/2023 1:00,6053.141609,2844.976556,1210.628322,907.9712413,605.3141609,484.2513287
11/11/2023 2:00,5843.29589,2746.349068,1168.659178,876.4943835,584.329589,467.4636712
11/11/2023 3:00,5745.385625,2700.331244,1149.077125,861.8078438,574.5385625,459.63085
11/11/2023 4:00,5614.923184,2639.013896,1122.984637,842.2384775,561.4923184,449.1938547
11/11/2023 5:00,5557.669936,2612.10487,1111.533987,833.6504903,555.7669936,444.6135948
11/11/2023 6:00,5620.392323,2641.584392,1124.078465,843.0588485,562.0392323,449.6313859
11/11/2023 7:00,5767.729907,2710.833056,1153.545981,865.159486,576.7729907,461.4183926
11/11/2023 8:00,5915.812026,2780.431652,1183.162405,887.3718039,591.5812026,473.2649621
11/11/2023 9:00,6244.252708,2934.798773,1248.850542,936.6379062,624.4252708,499.5402166
